50000  0.0493176
100000  0.0777071
150000  0.123774
200000  0.159565
250000  0.219758
300000  0.259007
350000  0.290211
400000  0.336198
450000  0.419633
500000  0.450652
550000  0.486998
600000  0.518233
650000  0.55408
700000  0.588527
750000  0.629311
800000  0.669975
850000  0.839938
900000  0.857432
950000  0.88892
1000000  0.925455
1050000  0.960104
1100000  0.993928
1150000  1.03584
1200000  1.06379
1250000  1.10672
1300000  1.14607
